set	t_s	kind	node	sensor	note	ch	vel_emitted	dt_ms
ff	38.36172795295715	OFF	4	2	D4(62)	2	112	9.9
ff	38.361729860305786	OFF	4	9	A4(69)	2	107	14.9
ff	38.361732006073	OFF	2	14	D5(74)	3	92	33.3
ff	38.36173391342163	OFF	4	16	E5(76)	2	89	38.3
ff	38.36173605918884	OFF	2	4	E4(64)	3	91	34.9
ff	38.361737966537476	OFF	4	4	E4(64)	2	97	26.6
ff	38.36173987388611	OFF	4	12	C5(72)	2	92	33.3
ff	38.36174178123474	OFF	2	12	C5(72)	3	91	34.9
ff	38.36174392700195	OFF	1	30	B3(59)	3	85	46.6
ff	38.361746072769165	OFF	2	16	E5(76)	3	84	48.3
ff	38.36174702644348	OFF	4	15	D#5(75)	2	115	6.6
ff	38.41219782829285	OFF	2	15	D#5(75)	3	112	9.9
ff	38.412203788757324	OFF	4	3	D#4(63)	2	109	13.3
ff	38.412205934524536	OFF	2	9	A4(69)	3	103	19.9
ff	38.412209033966064	OFF	2	3	D#4(63)	3	100	23.3
ff	38.4122109413147	OFF	4	13	C#5(73)	2	107	14.9
ff	38.41221308708191	OFF	3	30	B3(59)	2	106	16.6
ff	38.41221475601196	OFF	4	0	C4(60)	2	106	16.6
ff	38.412216901779175	OFF	2	13	C#5(73)	3	96	28.3
ff	38.41221904754639	OFF	4	6	F#4(66)	2	103	19.9
ff	38.412221908569336	OFF	2	1	C#4(61)	3	94	29.9
ff	38.41222310066223	OFF	2	6	F#4(66)	3	86	43.3
ff	38.412224769592285	OFF	4	1	C#4(61)	2	104	18.3
ff	38.67640686035156	ON	4	25	C#6(85)	2	115	3.3
ff	38.676416873931885	ON	2	25	C#6(85)	3	115	3.3
ff	38.67641997337341	ON	2	22	A#5(82)	3	115	3.3
ff	38.676421880722046	ON	4	22	A#5(82)	2	115	4.9
ff	38.676424980163574	ON	2	27	D#6(87)	3	115	3.3
ff	38.67642688751221	ON	4	26	D6(86)	2	115	4.9
ff	38.676429986953735	ON	4	27	D#6(87)	2	115	1.6
ff	38.67643189430237	ON	2	24	C6(84)	3	115	3.3
ff	38.6764349937439	ON	2	26	D6(86)	3	115	4.9
ff	38.67643713951111	ON	4	23	B5(83)	2	115	1.6
ff	38.676437854766846	ON	2	23	B5(83)	3	115	0.0
ff	38.676440954208374	ON	4	24	C6(84)	2	115	4.9
ff	38.67645502090454	ON	2	21	A5(81)	3	109	13.3
ff	38.676456928253174	OFF	2	23	B5(83)	3	115	3.3
ff	38.726603746414185	ON	3	22	D#3(51)	2	115	1.6
ff	38.726616859436035	ON	1	22	D#3(51)	3	115	1.6
ff	38.72661900520325	OFF	4	23	B5(83)	2	115	3.3
ff	38.726622104644775	ON	1	20	C#3(49)	3	115	3.3
ff	38.72662401199341	ON	1	24	F3(53)	3	115	6.6
ff	38.72662591934204	ON	3	20	C#3(49)	2	115	3.3
ff	38.72662687301636	ON	3	24	F3(53)	2	115	6.6
ff	38.72662901878357	ON	3	23	E3(52)	2	115	1.6
ff	38.7266309261322	ON	3	26	G3(55)	2	115	4.9
ff	38.726633071899414	ON	1	23	E3(52)	3	115	1.6
ff	38.72663402557373	OFF	2	21	A5(81)	3	107	14.9
ff	38.72663593292236	ON	1	26	G3(55)	3	115	4.9
ff	38.72664499282837	OFF	4	24	C6(84)	2	107	14.9
ff	38.72665286064148	ON	3	19	C3(48)	2	115	1.6
ff	38.72665786743164	ON	1	19	C3(48)	3	115	3.3
ff	38.72665977478027	ON	1	21	D3(50)	3	115	4.9
ff	38.726661920547485	OFF	2	24	C6(84)	3	111	11.6
ff	38.7266628742218	ON	3	21	D3(50)	2	115	6.6
ff	38.726665019989014	OFF	4	26	D6(86)	2	103	19.9
ff	38.72666668891907	OFF	2	26	D6(86)	3	98	24.9
ff	38.72666883468628	OFF	4	27	D#6(87)	2	109	13.3
ff	38.726672887802124	OFF	4	22	A#5(82)	2	98	24.9
ff	38.72667598724365	OFF	4	25	C#6(85)	2	109	13.3
ff	38.72667980194092	OFF	2	22	A#5(82)	3	96	28.3
ff	38.72668194770813	ON	3	18	B2(47)	2	100	23.3
ff	38.72668504714966	OFF	2	25	C#6(85)	3	101	21.6
ff	38.72668814659119	OFF	3	19	C3(48)	2	114	8.3
ff	38.72668981552124	OFF	2	27	D#6(87)	3	90	36.6
ff	38.726693868637085	OFF	1	19	C3(48)	3	115	4.9
ff	38.72669506072998	OFF	1	23	E3(52)	3	114	8.3
ff	38.72669696807861	OFF	3	18	B2(47)	2	107	14.9
ff	38.779454946517944	OFF	3	23	E3(52)	2	115	6.6
ff	38.77946090698242	OFF	3	26	G3(55)	2	107	14.9
ff	38.77946400642395	OFF	1	26	G3(55)	3	103	19.9
ff	38.77946591377258	OFF	3	22	D#3(51)	2	100	23.3
ff	38.77946877479553	OFF	1	22	D#3(51)	3	94	29.9
ff	38.779470920562744	OFF	3	20	C#3(49)	2	94	29.9
ff	38.77947187423706	OFF	3	24	F3(53)	2	92	33.3
ff	38.77947402000427	OFF	1	20	C#3(49)	3	97	26.6
ff	38.779475927352905	OFF	3	21	D3(50)	2	93	31.6
ff	38.77947783470154	ON	3	23	E3(52)	2	115	1.6
ff	38.82970976829529	ON	1	20	C#3(49)	3	115	6.6
ff	38.82972192764282	ON	3	20	C#3(49)	2	115	6.6
ff	38.82972812652588	ON	3	19	C3(48)	2	115	1.6
ff	38.82973289489746	ON	3	21	D3(50)	2	115	3.3
ff	38.8297381401062	ON	3	22	D#3(51)	2	115	4.9
ff	38.82974195480347	ON	3	24	F3(53)	2	115	6.6
ff	38.82974696159363	ON	1	22	D#3(51)	3	115	4.9
ff	38.829750776290894	ON	1	23	E3(52)	3	115	1.6
ff	38.829756021499634	ON	3	26	G3(55)	2	115	6.6
ff	38.829760789871216	ON	4	25	C#6(85)	2	115	1.6
ff	38.82976484298706	ON	1	19	C3(48)	3	115	3.3
ff	38.829771757125854	ON	1	26	G3(55)	3	115	6.6
ff	38.82977795600891	ON	2	25	C#6(85)	3	115	1.6
ff	38.82978272438049	ON	2	27	D#6(87)	3	115	1.6
ff	38.82978796958923	ON	4	27	D#6(87)	2	115	1.6
ff	38.829792737960815	ON	4	28	E6(88)	2	115	1.6
ff	38.829797983169556	ON	4	29	F6(89)	2	115	3.3
ff	38.82980298995972	ON	2	28	E6(88)	3	106	16.6
ff	38.82980799674988	ON	2	29	F6(89)	3	115	3.3
ff	38.82981204986572	ON	4	26	D6(86)	2	115	3.3
ff	38.829816818237305	ON	2	24	C6(84)	3	115	1.6
ff	38.829822063446045	ON	2	26	D6(86)	3	115	3.3
ff	38.82982683181763	ON	3	18	B2(47)	2	112	9.9
ff	38.82983207702637	ON	4	24	C6(84)	2	115	3.3
ff	38.82983684539795	ON	1	18	B2(47)	3	114	8.3
ff	38.82986402511597	ON	4	23	B5(83)	2	115	1.6
ff	38.82986783981323	ON	4	21	A5(81)	2	115	6.6
ff	38.829872846603394	ON	2	21	A5(81)	3	114	8.3
ff	38.82987713813782	ON	2	23	B5(83)	3	115	1.6
ff	38.8298819065094	OFF	2	23	B5(83)	3	115	1.6
ff	38.88014602661133	OFF	4	23	B5(83)	2	115	4.9
ff	38.88015389442444	OFF	3	18	B2(47)	2	96	28.3
ff	38.88015604019165	OFF	4	24	C6(84)	2	101	21.6
ff	38.88015794754028	OFF	3	19	C3(48)	2	115	6.6
ff	38.880160093307495	OFF	1	18	B2(47)	3	104	18.3
ff	38.88016390800476	OFF	1	19	C3(48)	3	96	28.3
ff	38.88016700744629	OFF	4	21	A5(81)	2	109	13.3
ff	38.88017010688782	OFF	4	26	D6(86)	2	97	26.6
ff	38.88017177581787	OFF	2	21	A5(81)	3	107	14.9
ff	38.88017392158508	OFF	3	23	E3(52)	2	115	6.6
ff	38.880175828933716	OFF	2	26	D6(86)	3	90	36.6
ff	38.88017797470093	OFF	4	27	D#6(87)	2	115	6.6
ff	38.88018012046814	OFF	3	21	D3(50)	2	106	16.6
ff	38.88018178939819	OFF	3	24	F3(53)	2	97	26.6
ff	38.880183935165405	OFF	2	24	C6(84)	3	92	33.3
ff	38.88018584251404	OFF	4	25	C#6(85)	2	112	9.9
ff	38.880204916000366	OFF	4	28	E6(88)	2	106	16.6
ff	38.880208015441895	OFF	3	26	G3(55)	2	104	18.3
ff	38.88020992279053	OFF	1	23	E3(52)	3	103	19.9
ff	38.880213022232056	OFF	3	22	D#3(51)	2	97	26.6
ff	38.88021492958069	OFF	2	25	C#6(85)	3	101	21.6
ff	38.88021683692932	OFF	4	29	F6(89)	2	101	21.6
ff	38.88021898269653	OFF	2	27	D#6(87)	3	107	14.9
ff	38.880220890045166	OFF	1	21	D3(50)	3	94	29.9
ff	38.93102288246155	OFF	1	26	G3(55)	3	80	58.3
ff	38.931036949157715	OFF	3	20	C#3(49)	2	87	41.6
ff	38.93104290962219	OFF	1	20	C#3(49)	3	93	31.6
ff	38.93104791641235	OFF	1	22	D#3(51)	3	89	38.3
ff	38.93105387687683	OFF	2	28	E6(88)	3	82	51.6
ff	38.931057929992676	OFF	1	24	F3(53)	3	75	84.9
ff	38.93106293678284	OFF	2	29	F6(89)	3	76	73.3
ff	39.249281883239746	ON	3	5	A#1(34)	2	115	3.3
ff	39.249292850494385	ON	1	8	C#2(37)	3	115	1.6
ff	39.24929690361023	ON	4	6	F#4(66)	2	115	1.6
ff	39.249300956726074	ON	3	8	C#2(37)	2	115	3.3
ff	39.24930381774902	ON	1	5	A#1(34)	3	115	1.6
ff	39.24930691719055	ON	2	6	F#4(66)	3	115	3.3
ff	39.2493109703064	ON	4	8	G#4(68)	2	115	3.3
ff	39.249313831329346	ON	1	6	B1(35)	3	115	4.9
ff	39.24936294555664	ON	2	8	G#4(68)	3	115	4.9
ff	39.2494170665741	ON	3	6	B1(35)	2	115	6.6
ff	39.249422788619995	ON	3	11	E2(40)	2	115	1.6
ff	39.24942708015442	ON	4	10	A#4(70)	2	115	6.6
ff	39.249430894851685	ON	2	10	A#4(70)	3	115	6.6
ff	39.24943494796753	ON	1	11	E2(40)	3	115	1.6
ff	39.24943804740906	ON	4	9	A4(69)	2	115	4.9
ff	39.24944186210632	ON	4	4	E4(64)	2	115	4.9
ff	39.24944496154785	ON	4	11	B4(71)	2	115	3.3
ff	39.249449014663696	ON	2	9	A4(69)	3	115	4.9
ff	39.24945282936096	ON	2	11	B4(71)	3	115	3.3
ff	39.24945688247681	ON	4	5	F4(65)	2	114	8.3
ff	39.249459981918335	ON	1	7	C2(36)	3	114	8.3
ff	39.2494637966156	ON	2	4	E4(64)	3	111	11.6
ff	39.249467849731445	ON	4	7	G4(67)	2	115	6.6
ff	39.249470949172974	OFF	1	11	E2(40)	3	115	4.9
ff	39.24947476387024	ON	3	9	D2(38)	2	101	21.6
ff	39.24947786331177	OFF	3	11	E2(40)	2	112	9.9
ff	39.249480962753296	OFF	1	7	C2(36)	3	112	9.9
ff	39.30068278312683	OFF	3	8	C#2(37)	2	88	39.9
ff	39.300694942474365	OFF	4	11	B4(71)	2	114	8.3
ff	39.30070090293884	OFF	2	11	B4(71)	3	114	8.3
ff	39.30070400238037	OFF	4	7	G4(67)	2	109	13.3
ff	39.30070900917053	OFF	1	8	C#2(37)	3	103	19.9
ff	39.30071187019348	OFF	3	9	D2(38)	2	109	13.3
ff	39.300715923309326	OFF	3	6	B1(35)	2	97	26.6
ff	39.300718784332275	OFF	1	5	A#1(34)	3	103	19.9
ff	39.300721883773804	OFF	3	5	A#1(34)	2	107	14.9
ff	39.30072569847107	OFF	4	9	A4(69)	2	107	14.9
ff	39.30072999000549	OFF	4	5	F4(65)	2	90	36.6
ff	39.300750970840454	OFF	4	4	E4(64)	2	103	19.9
ff	39.3007550239563	OFF	4	8	G#4(68)	2	97	26.6
ff	39.300758838653564	OFF	2	9	A4(69)	3	107	14.9
ff	39.30076193809509	OFF	4	6	F#4(66)	2	98	24.9
ff	39.30076599121094	OFF	4	10	A#4(70)	2	94	29.9
ff	39.3007698059082	OFF	2	8	G#4(68)	3	87	41.6
ff	39.30077290534973	OFF	2	10	A#4(70)	3	90	36.6
ff	39.30077910423279	OFF	2	6	F#4(66)	3	79	59.9
ff	39.3515899181366	OFF	2	4	E4(64)	3	77	71.6
ff	39.35160207748413	OFF	1	6	B1(35)	3	82	51.6
ff	39.35160684585571	ON	4	9	A4(69)	2	115	1.6
ff	39.351611852645874	ON	4	6	F#4(66)	2	115	3.3
ff	39.3516161441803	ON	4	8	G#4(68)	2	115	3.3
ff	39.35161876678467	ON	2	8	G#4(68)	3	115	1.6
ff	39.35162305831909	ON	2	9	A4(69)	3	97	26.6
ff	39.35162687301636	ON	4	5	F4(65)	2	115	1.6
ff	39.3516309261322	ON	2	6	F#4(66)	3	115	3.3
ff	39.35163497924805	ON	4	2	D4(62)	2	115	3.3
ff	39.35163879394531	ON	2	5	F4(65)	3	115	1.6
ff	39.35164189338684	ON	4	4	E4(64)	2	115	1.6
ff	39.35164499282837	ON	4	7	G4(67)	2	115	0.0
ff	39.351648807525635	ON	2	4	E4(64)	3	115	1.6
ff	39.35165190696716	ON	2	7	G4(67)	3	115	1.6
ff	39.35165500640869	ON	2	2	D4(62)	3	115	4.9
ff	39.4017539024353	ON	3	5	A#1(34)	2	115	1.6
ff	39.40176296234131	ON	1	5	A#1(34)	3	115	1.6
ff	39.40176701545715	ON	1	8	C#2(37)	3	115	1.6
ff	39.40177011489868	ON	3	8	C#2(37)	2	115	3.3
ff	39.40177392959595	ON	3	4	A1(33)	2	115	3.3
ff	39.401777029037476	ON	1	4	A1(33)	3	115	4.9
ff	39.401780128479004	ON	1	6	B1(35)	3	115	3.3
ff	39.401782751083374	ON	3	6	B1(35)	2	115	4.9
ff	39.401787996292114	ON	3	9	D2(38)	2	115	4.9
ff	39.40179204940796	ON	3	7	C2(36)	2	115	3.3
ff	39.401795864105225	ON	3	11	E2(40)	2	115	3.3
ff	39.40179896354675	ON	1	7	C2(36)	3	115	1.6
ff	39.40180277824402	ON	1	9	D2(38)	3	115	3.3
ff	39.40180587768555	ON	3	2	G1(31)	2	114	8.3
ff	39.40180993080139	ON	1	2	G1(31)	3	115	6.6
ff	39.40181303024292	ON	1	11	E2(40)	3	115	4.9
ff	39.401816844940186	OFF	2	7	G4(67)	3	114	8.3
ff	39.401819944381714	OFF	2	4	E4(64)	3	109	13.3
ff	39.40182399749756	OFF	1	11	E2(40)	3	115	6.6
ff	39.401827812194824	OFF	3	7	C2(36)	2	115	4.9
ff	39.40183091163635	OFF	3	11	E2(40)	2	114	8.3
ff	39.4018349647522	OFF	2	2	D4(62)	3	104	18.3
ff	39.40183782577515	OFF	4	4	E4(64)	2	112	9.9
ff	39.401840925216675	OFF	2	5	F4(65)	3	106	16.6
ff	39.40184497833252	OFF	4	2	D4(62)	2	112	9.9
ff	39.40184783935547	OFF	4	7	G4(67)	2	115	4.9
ff	39.401850938797	OFF	4	5	F4(65)	2	109	13.3
ff	39.45307397842407	OFF	3	6	B1(35)	2	104	18.3
ff	39.45308804512024	OFF	1	7	C2(36)	3	115	6.6
ff	39.45309281349182	OFF	2	6	F#4(66)	3	98	24.9
ff	39.453097105026245	OFF	3	9	D2(38)	2	103	19.9
ff	39.45310091972351	OFF	4	6	F#4(66)	2	107	14.9
ff	39.45310401916504	OFF	1	6	B1(35)	3	112	9.9
ff	39.453108072280884	OFF	4	9	A4(69)	2	109	13.3
ff	39.45311188697815	OFF	4	8	G#4(68)	2	106	16.6
ff	39.45311498641968	OFF	3	4	A1(33)	2	100	23.3
ff	39.453118085861206	OFF	3	8	C#2(37)	2	97	26.6
ff	39.45312190055847	OFF	2	9	A4(69)	3	92	33.3
ff	39.453125953674316	OFF	3	2	G1(31)	2	103	19.9
ff	39.45313000679016	OFF	3	5	A#1(34)	2	109	13.3
ff	39.45313286781311	OFF	1	9	D2(38)	3	103	19.9
ff	39.453136920928955	OFF	1	2	G1(31)	3	104	18.3
ff	39.4531409740448	OFF	2	8	G#4(68)	3	87	41.6
ff	39.45314383506775	OFF	1	4	A1(33)	3	104	18.3
ff	39.453147888183594	OFF	1	5	A#1(34)	3	104	18.3
ff	39.45315098762512	OFF	1	8	C#2(37)	3	106	16.6
ff	39.45315384864807	ON	4	4	E4(64)	2	107	14.9
ff	39.50816082954407	OFF	4	4	E4(64)	2	89	38.3
ff	39.55934691429138	ON	4	1	C#4(61)	2	115	1.6
ff	39.559364795684814	ON	2	1	C#4(61)	3	115	3.3
ff	39.559370040893555	ON	4	6	F#4(66)	2	115	6.6
ff	39.55937385559082	ON	4	5	F4(65)	2	115	4.9
ff	39.559377908706665	ON	4	3	D#4(63)	2	115	3.3
ff	39.55938172340393	ON	3	30	B3(59)	2	115	6.6
ff	39.55938482284546	ON	4	4	E4(64)	2	115	4.9
ff	39.559388875961304	ON	2	3	D#4(63)	3	115	3.3
ff	39.55939292907715	ON	2	5	F4(65)	3	115	6.6
ff	39.55939698219299	ON	2	4	E4(64)	3	115	6.6
ff	39.55940103530884	ON	2	6	F#4(66)	3	112	9.9
ff	39.55942106246948	ON	4	2	D4(62)	2	115	6.6
ff	39.55942487716675	ON	4	0	C4(60)	2	115	6.6
ff	39.559427976608276	OFF	4	2	D4(62)	2	104	18.3
ff	39.55943202972412	ON	3	1	F#1(30)	2	115	3.3
ff	39.55943489074707	OFF	4	0	C4(60)	2	104	18.3
ff	39.5594379901886	ON	1	1	F#1(30)	3	115	3.3
ff	39.610065937042236	ON	3	0	F1(29)	2	114	8.3
ff	39.610076904296875	OFF	4	3	D#4(63)	2	115	4.9
ff	39.61008071899414	OFF	2	3	D#4(63)	3	115	4.9
ff	39.61011791229248	ON	3	2	G1(31)	2	111	11.6
ff	39.61012387275696	OFF	4	5	F4(65)	2	107	14.9
ff	39.6101279258728	ON	1	2	G1(31)	3	109	13.3
ff	39.61013197898865	OFF	3	30	B3(59)	2	107	14.9
ff	39.61013579368591	OFF	2	1	C#4(61)	3	101	21.6
ff	39.61013984680176	OFF	2	5	F4(65)	3	106	16.6
ff	39.61014413833618	OFF	4	1	C#4(61)	2	107	14.9
ff	39.61014676094055	OFF	4	4	E4(64)	2	91	34.9
ff	39.610151052474976	OFF	1	2	G1(31)	3	104	18.3
ff	39.61015510559082	OFF	3	2	G1(31)	2	98	24.9
ff	39.61015796661377	OFF	4	6	F#4(66)	2	104	18.3
ff	39.61016082763672	OFF	3	0	F1(29)	2	85	46.6
ff	39.6636438369751	OFF	3	1	F#1(30)	2	107	14.9
ff	39.66365599632263	OFF	2	6	F#4(66)	3	88	39.9
ff	39.66366195678711	OFF	1	1	F#1(30)	3	100	23.3
ff	39.66366696357727	OFF	2	4	E4(64)	3	87	41.6
ff	39.66367197036743	ON	4	1	C#4(61)	2	115	4.9
ff	39.71426582336426	ON	2	1	C#4(61)	3	115	3.3
ff	39.71427273750305	ON	3	30	B3(59)	2	114	8.3
ff	39.71427583694458	ON	4	6	F#4(66)	2	106	16.6
ff	39.71427798271179	ON	4	5	F4(65)	2	111	11.6
ff	39.71428203582764	ON	4	0	C4(60)	2	115	4.9
ff	39.71428394317627	ON	4	2	D4(62)	2	115	6.6
ff	39.7142858505249	ON	4	3	D#4(63)	2	115	4.9
ff	39.714287996292114	ON	4	4	E4(64)	2	111	11.6
ff	39.71428990364075	OFF	4	3	D#4(63)	2	112	9.9
ff	39.71429204940796	OFF	4	2	D4(62)	2	101	21.6
ff	39.71429371833801	OFF	4	0	C4(60)	2	94	29.9
ff	39.764901876449585	OFF	4	6	F#4(66)	2	88	39.9
ff	39.76490879058838	OFF	4	4	E4(64)	2	91	34.9
ff	39.764912843704224	ON	1	30	B3(59)	3	89	38.3
ff	39.76491713523865	OFF	4	5	F4(65)	2	101	21.6
ff	39.7649188041687	ON	3	0	F1(29)	2	115	4.9
ff	39.76492094993591	ON	3	1	F#1(30)	2	115	4.9
ff	39.764922857284546	ON	1	1	F#1(30)	3	115	3.3
ff	39.76492500305176	ON	3	2	G1(31)	2	115	4.9
ff	39.76492691040039	ON	1	0	F1(29)	3	115	4.9
ff	39.76492881774902	OFF	2	1	C#4(61)	3	92	33.3
ff	39.764930963516235	ON	1	2	G1(31)	3	115	6.6
ff	39.76493287086487	ON	1	4	A1(33)	3	115	6.6
ff	39.76493501663208	ON	1	6	B1(35)	3	114	8.3
ff	39.76493692398071	ON	3	3	G#1(32)	2	115	3.3
ff	39.764938831329346	ON	3	6	B1(35)	2	109	13.3
ff	39.76494073867798	ON	1	3	G#1(32)	3	115	3.3
ff	39.76494288444519	ON	3	4	A1(33)	2	114	8.3
ff	39.7649450302124	OFF	4	1	C#4(61)	2	106	16.6
ff	39.764946937561035	ON	3	7	C2(36)	2	114	8.3
ff	39.76494908332825	OFF	3	30	B3(59)	2	101	21.6
ff	39.7649507522583	ON	1	7	C2(36)	3	111	11.6
ff	39.815770864486694	OFF	3	7	C2(36)	2	106	16.6
ff	39.81578302383423	OFF	1	30	B3(59)	3	80	58.3
ff	39.81578874588013	OFF	1	3	G#1(32)	3	114	8.3
ff	39.815794944763184	OFF	3	3	G#1(32)	2	115	6.6
ff	39.81579875946045	OFF	3	4	A1(33)	2	83	49.9
ff	39.81580400466919	OFF	3	2	G1(31)	2	97	26.6
ff	39.81580877304077	OFF	1	2	G1(31)	3	89	38.3
ff	39.81581401824951	OFF	1	0	F1(29)	3	87	41.6
ff	39.815818786621094	OFF	3	1	F#1(30)	2	111	11.6
ff	39.81582283973694	OFF	1	7	C2(36)	3	82	51.6
ff	39.81582808494568	OFF	1	1	F#1(30)	3	104	18.3
ff	39.86630296707153	OFF	3	0	F1(29)	2	93	31.6
ff	39.86630892753601	OFF	3	6	B1(35)	2	75	84.9
ff	39.86631107330322	OFF	1	4	A1(33)	3	79	61.6
ff	39.86636281013489	ON	3	29	A#3(58)	2	115	1.6
ff	39.86646103858948	OFF	1	6	B1(35)	3	77	69.9
ff	39.8664710521698	ON	4	1	C#4(61)	2	115	3.3
ff	39.86647415161133	ON	1	29	A#3(58)	3	115	3.3
ff	39.8664767742157	ON	4	0	C4(60)	2	115	1.6
ff	39.86647891998291	ON	4	2	D4(62)	2	115	3.3
ff	39.86648082733154	ON	3	27	G#3(56)	2	115	3.3
ff	39.86648392677307	ON	3	30	B3(59)	2	115	3.3
ff	39.866485834121704	ON	1	27	G#3(56)	3	115	3.3
ff	39.86648678779602	ON	3	26	G3(55)	2	115	6.6
ff	39.86649680137634	ON	3	28	A3(57)	2	115	6.6
ff	39.866498947143555	ON	2	2	D4(62)	3	112	9.9
ff	39.86650085449219	ON	1	26	G3(55)	3	115	6.6
ff	39.91697692871094	ON	1	28	A3(57)	3	114	8.3
ff	39.916982889175415	ON	2	1	C#4(61)	3	109	13.3
ff	39.91698479652405	ON	3	0	F1(29)	2	115	4.9
ff	39.916987895965576	ON	1	30	B3(59)	3	103	19.9
ff	39.91699004173279	ON	2	0	C4(60)	3	104	18.3
ff	39.91699194908142	ON	3	1	F#1(30)	2	115	6.6
ff	39.91699481010437	ON	3	2	G1(31)	2	115	6.6
ff	39.91699695587158	ON	1	0	F1(29)	3	115	6.6
ff	39.916998863220215	ON	1	4	A1(33)	3	115	4.9
ff	39.91700100898743	ON	3	4	A1(33)	2	115	6.6
ff	39.91700291633606	ON	1	1	F#1(30)	3	115	4.9
ff	39.91700482368469	ON	1	2	G1(31)	3	101	21.6
ff	39.91700577735901	ON	3	3	G#1(32)	2	115	3.3
ff	39.91700792312622	OFF	1	26	G3(55)	3	94	29.9
ff	39.91701006889343	ON	1	6	B1(35)	3	112	9.9
ff	39.91701292991638	OFF	2	0	C4(60)	3	104	18.3
ff	39.917014837265015	ON	3	6	B1(35)	2	106	16.6
ff	39.91701698303223	OFF	1	28	A3(57)	3	94	29.9
ff	39.91701889038086	OFF	1	27	G#3(56)	3	107	14.9
ff	39.917022943496704	OFF	3	26	G3(55)	2	103	19.9
ff	39.91702485084534	ON	1	3	G#1(32)	3	111	11.6
ff	39.91702675819397	OFF	3	28	A3(57)	2	87	41.6
ff	39.91702890396118	OFF	2	1	C#4(61)	3	89	38.3
ff	39.917031049728394	OFF	3	27	G#3(56)	2	114	8.3
ff	39.96912693977356	OFF	3	30	B3(59)	2	107	14.9
ff	39.9691379070282	OFF	1	3	G#1(32)	3	104	18.3
ff	39.96914291381836	OFF	3	3	G#1(32)	2	114	8.3
ff	39.969146966934204	OFF	2	2	D4(62)	3	98	24.9
ff	39.96915102005005	OFF	4	0	C4(60)	2	111	11.6
ff	39.969154834747314	OFF	4	1	C#4(61)	2	103	19.9
ff	39.96915793418884	OFF	3	4	A1(33)	2	85	44.9
ff	39.96916103363037	OFF	1	4	A1(33)	3	103	19.9
ff	39.96916484832764	OFF	1	30	B3(59)	3	83	49.9
ff	39.969167947769165	OFF	4	2	D4(62)	2	104	18.3
ff	39.96917200088501	OFF	3	2	G1(31)	2	92	33.3
ff	39.969175815582275	OFF	3	29	A#3(58)	2	109	13.3
ff	39.96917986869812	OFF	1	2	G1(31)	3	82	51.6
ff	39.96918296813965	OFF	3	1	F#1(30)	2	104	18.3
ff	39.9691858291626	OFF	3	0	F1(29)	2	103	19.9
ff	39.96918988227844	OFF	1	1	F#1(30)	3	91	34.9
ff	39.96919298171997	OFF	1	29	A#3(58)	3	103	19.9
ff	39.969196796417236	OFF	3	6	B1(35)	2	84	48.3
ff	39.969199895858765	OFF	1	0	F1(29)	3	97	26.6
ff	40.020501136779785	OFF	1	6	B1(35)	3	106	16.6
ff	40.02051377296448	ON	4	1	C#4(61)	2	115	3.3
ff	40.020519971847534	ON	4	0	C4(60)	2	115	3.3
ff	40.020524740219116	ON	4	2	D4(62)	2	96	28.3
ff	40.02053093910217	ON	3	29	A#3(58)	2	115	1.6
ff	40.020535945892334	ON	3	30	B3(59)	2	115	1.6
ff	40.020540952682495	ON	3	27	G#3(56)	2	115	1.6
ff	40.020545959472656	ON	3	28	A3(57)	2	115	1.6
ff	40.02055096626282	ON	1	29	A#3(58)	3	111	11.6
ff	40.0205557346344	ON	1	27	G#3(56)	3	115	1.6
ff	40.02056097984314	ON	1	28	A3(57)	3	85	44.9
ff	40.020565032958984	ON	1	30	B3(59)	3	115	4.9
ff	40.020569801330566	ON	2	2	D4(62)	3	114	8.3
ff	40.02057409286499	ON	2	1	C#4(61)	3	115	6.6
ff	40.02057886123657	ON	2	0	C4(60)	3	114	8.3
ff	40.07109999656677	OFF	2	0	C4(60)	3	92	33.3
ff	40.07111191749573	OFF	1	28	A3(57)	3	103	19.9
ff	40.071117877960205	OFF	3	28	A3(57)	2	109	13.3
ff	40.071122884750366	OFF	1	30	B3(59)	3	90	36.6
ff	40.121206760406494	OFF	2	2	D4(62)	3	92	33.3
ff	40.12121295928955	OFF	3	27	G#3(56)	2	114	8.3
ff	40.12121510505676	OFF	1	27	G#3(56)	3	101	21.6
ff	40.12121772766113	OFF	3	30	B3(59)	2	109	13.3
ff	40.12122082710266	OFF	4	2	D4(62)	2	107	14.9
ff	40.12122297286987	OFF	3	29	A#3(58)	2	109	13.3
ff	40.121225118637085	OFF	4	0	C4(60)	2	107	14.9
ff	40.12123894691467	OFF	1	29	A#3(58)	3	101	21.6
ff	40.121240854263306	OFF	2	1	C#4(61)	3	84	48.3
ff	40.12124300003052	ON	3	10	D#2(39)	2	115	3.3
ff	40.12124490737915	ON	3	13	F#2(42)	2	115	3.3
ff	40.12124705314636	ON	1	10	D#2(39)	3	115	3.3
ff	40.121251821517944	ON	3	9	D2(38)	2	115	3.3
ff	40.121253967285156	ON	3	11	E2(40)	2	115	1.6
ff	40.121257066726685	OFF	4	1	C#4(61)	2	107	14.9
ff	40.12125897407532	ON	1	9	D2(38)	3	115	1.6
ff	40.12126088142395	ON	1	13	F#2(42)	3	115	3.3
